9.522e-07,0.70604,0.0096558,0.60403
9.4688e-07,0.70465,0.0096381,0.6034
9.4161e-07,0.70326,0.0096205,0.60277
9.3638e-07,0.70187,0.009603,0.60214
9.3118e-07,0.70048,0.0095855,0.60151
9.2603e-07,0.69908,0.0095681,0.60088
9.2091e-07,0.69769,0.0095507,0.60025
9.1583e-07,0.69629,0.0095335,0.59963
9.1078e-07,0.6949,0.0095162,0.599
9.0577e-07,0.6935,0.0094991,0.59838
9.008e-07,0.6921,0.009482,0.59775
8.9587e-07,0.6907,0.0094649,0.59713
8.9097e-07,0.6893,0.0094479,0.59651
8.8611e-07,0.6879,0.009431,0.59589
8.8128e-07,0.6865,0.0094142,0.59527
8.7649e-07,0.6851,0.0093974,0.59465
8.7173e-07,0.68369,0.0093806,0.59403
8.6701e-07,0.68229,0.0093639,0.59342
8.6232e-07,0.68089,0.0093473,0.5928
8.5767e-07,0.67948,0.0093308,0.59218
8.5304e-07,0.67808,0.0093143,0.59157
8.4845e-07,0.67668,0.0092978,0.59096
8.439e-07,0.67527,0.0092814,0.59034
8.3937e-07,0.67386,0.0092651,0.58977
8.3488e-07,0.67245,0.0092488,0.58916
8.3042e-07,0.67104,0.0092326,0.58855
8.26e-07,0.66964,0.0092164,0.58794
8.216e-07,0.66823,0.0092003,0.58734
8.1724e-07,0.66682,0.0091843,0.58673
8.129e-07,0.66541,0.0091683,0.58612
8.086e-07,0.66401,0.0091524,0.58552
8.0432e-07,0.6626,0.0091365,0.58491
8.0008e-07,0.66119,0.0091207,0.58431
7.9587e-07,0.65977,0.0091049,0.58371
7.9168e-07,0.65836,0.0090892,0.58311
7.8753e-07,0.65695,0.0090735,0.58251
7.834e-07,0.65554,0.0090579,0.58191
7.7931e-07,0.65413,0.0090424,0.58131
7.7524e-07,0.65271,0.0090269,0.58071
7.712e-07,0.6513,0.0090114,0.58011
7.6718e-07,0.64989,0.008996,0.57952
7.632e-07,0.64847,0.0089807,0.57892
7.5924e-07,0.64706,0.0089654,0.57833
7.5531e-07,0.64565,0.0089501,0.57773
7.5141e-07,0.64423,0.008935,0.57714
7.4754e-07,0.64282,0.0089198,0.57655
7.4369e-07,0.64141,0.0089047,0.57596
7.3986e-07,0.63999,0.0088897,0.57537
7.3607e-07,0.63858,0.0088747,0.57478
7.323e-07,0.63717,0.0088598,0.57419
7.2855e-07,0.63575,0.0088449,0.57361
7.2483e-07,0.63434,0.0088301,0.57302
7.2114e-07,0.63293,0.0088153,0.57244
7.1747e-07,0.63152,0.0088006,0.57185
7.1382e-07,0.6301,0.0087859,0.57127
7.102e-07,0.62869,0.0087712,0.57069
7.0661e-07,0.62728,0.0087567,0.5701
7.0304e-07,0.62587,0.0087421,0.56952
6.9949e-07,0.62446,0.0087276,0.56894
6.9597e-07,0.62305,0.0087132,0.56836
6.9247e-07,0.62164,0.0086988,0.56779
6.8899e-07,0.62023,0.0086845,0.56721
6.8554e-07,0.61882,0.0086702,0.56663
6.8211e-07,0.61741,0.0086559,0.56606
6.787e-07,0.616,0.0086417,0.56548
6.7532e-07,0.6146,0.0086275,0.56491
6.7195e-07,0.61319,0.0086134,0.56433
6.6861e-07,0.61178,0.0085994,0.56376
6.653e-07,0.61038,0.0085853,0.56319
6.62e-07,0.60897,0.0085714,0.56262
6.5873e-07,0.60757,0.0085574,0.56205
